file,orf_index,strand,frame,start_nt,end_nt,length_aa,cai_percent,esm2_perplexity
154714_pEPYC1CB0461.fasta,4,+,1,841,1428,195,63.12,15.2912
154714_pEPYC1CB0461.fasta,5,-,-3,5859,6299,146,59.45,16.8508
154714_pEPYC1CB0461.fasta,6,+,3,234,629,131,61.42,14.3727
154714_pEPYC1CB0461.fasta,7,-,-2,247,642,131,52.87,14.0773
154714_pEPYC1CB0461.fasta,8,-,-1,1367,1648,93,41.73,12.9724
154714_pEPYC1CB0461.fasta,9,-,-1,509,781,90,51.55,11.7652
154714_pEPYC1CB0461.fasta,10,+,3,2595,2861,88,51.46,13.6856
154953_pET28-Nsp14-TEV-Strep.fasta,1,+,3,5067,6698,543,58.56,19.0495
154953_pET28-Nsp14-TEV-Strep.fasta,2,-,-1,3511,4470,319,71.39,8.2396
154953_pET28-Nsp14-TEV-Strep.fasta,3,-,-1,559,1374,271,61.77,12.5159
154953_pET28-Nsp14-TEV-Strep.fasta,4,-,-2,5049,5861,270,59.25,19.0539
154953_pET28-Nsp14-TEV-Strep.fasta,5,-,-3,4343,4843,166,58.44,14.4526
154953_pET28-Nsp14-TEV-Strep.fasta,6,+,1,2734,3102,122,61.17,18.4342
154953_pET28-Nsp14-TEV-Strep.fasta,7,-,-2,3099,3455,118,59.51,14.2362
154953_pET28-Nsp14-TEV-Strep.fasta,8,+,3,4632,4895,87,49.50,15.4120
154953_pET28-Nsp14-TEV-Strep.fasta,9,-,-3,3491,3754,87,57.03,15.7331
154953_pET28-Nsp14-TEV-Strep.fasta,10,+,3,3477,3728,83,54.42,16.2010
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,1,+,1,865,4512,1215,57.71,14.9448
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,2,-,-2,8179,9039,286,58.16,9.9643
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,3,+,1,5878,6672,264,62.37,10.2804
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,4,+,2,6050,6436,128,53.41,16.7936
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,5,-,-3,1203,1583,126,50.35,15.7653
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,6,+,2,3599,3958,119,57.33,16.2137
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,7,+,3,1629,1976,115,52.08,16.6160
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,8,+,2,4991,5257,88,52.11,13.6498
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,9,+,2,8309,8575,88,51.15,13.7315
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,10,-,-3,3642,3902,86,51.24,14.4202
155241_pcDNA-HisFlag-rUSP19ER_deltaN1.fasta,11,-,-2,6187,6441,84,65.83,19.1779
156734_pD649-HAsp-NRG2-Fc_DAPA_-AviTag-6xHis.fasta,1,-,-2,2593,4461,622,56.61,13.1050
156734_pD649-HAsp-NRG2-Fc_DAPA_-AviTag-6xHis.fasta,2,+,1,2692,4395,567,65.10,11.8113
156734_pD649-HAsp-NRG2-Fc_DAPA_-AviTag-6xHis.fasta,3,-,-2,6118,6978,286,58.51,9.9643
156734_pD649-HAsp-NRG2-Fc_DAPA_-AviTag-6xHis.fasta,4,+,1,5215,5814,199,63.36,8.6001
156734_pD649-HAsp-NRG2-Fc_DAPA_-AviTag-6xHis.fasta,5,-,-1,5375,5701,108,45.01,7.9303
156734_pD649-HAsp-NRG2-Fc_DAPA_-AviTag-6xHis.fasta,6,+,2,6248,6514,88,51.95,13.6856
156734_pD649-HAsp-NRG2-Fc_DAPA_-AviTag-6xHis.fasta,7,+,2,2306,2551,81,49.94,16.3899
158290_pLKO_HSV.V5.HA_NGFR.fasta,1,+,1,1930,2910,326,63.79,10.2632
158290_pLKO_HSV.V5.HA_NGFR.fasta,2,+,3,4983,5843,286,58.16,9.9643
158290_pLKO_HSV.V5.HA_NGFR.fasta,3,-,-3,995,1615,206,54.55,15.6629
158290_pLKO_HSV.V5.HA_NGFR.fasta,4,+,1,3016,3528,170,57.87,15.9725
158290_pLKO_HSV.V5.HA_NGFR.fasta,5,-,-1,3013,3462,149,53.11,15.7314
158290_pLKO_HSV.V5.HA_NGFR.fasta,6,+,2,1253,1690,145,57.05,14.3838
158290_pLKO_HSV.V5.HA_NGFR.fasta,7,-,-2,2406,2822,138,58.24,14.4710
158290_pLKO_HSV.V5.HA_NGFR.fasta,8,+,3,420,818,132,46.62,16.6612
158290_pLKO_HSV.V5.HA_NGFR.fasta,9,-,-1,7936,8316,126,50.44,14.6167
158290_pLKO_HSV.V5.HA_NGFR.fasta,10,+,2,2414,2740,108,46.69,9.5536
158290_pLKO_HSV.V5.HA_NGFR.fasta,11,-,-3,1823,2143,106,54.01,13.2491
158290_pLKO_HSV.V5.HA_NGFR.fasta,12,-,-2,6927,7226,99,47.85,16.1317
158290_pLKO_HSV.V5.HA_NGFR.fasta,13,+,2,3029,3325,98,48.63,13.4604
158290_pLKO_HSV.V5.HA_NGFR.fasta,14,+,3,3336,3620,94,49.58,13.2276
158290_pLKO_HSV.V5.HA_NGFR.fasta,15,-,-3,5447,5713,88,51.15,13.7315
158290_pLKO_HSV.V5.HA_NGFR.fasta,16,+,1,7000,7245,81,54.35,18.5724
158378_MAC-SARS-CoV-2_Orf9b.fasta,1,+,1,832,2298,488,67.43,10.7254
158378_MAC-SARS-CoV-2_Orf9b.fasta,2,+,1,2980,3930,316,63.23,12.3453
158378_MAC-SARS-CoV-2_Orf9b.fasta,3,-,-2,5391,6251,286,58.16,9.9643
158378_MAC-SARS-CoV-2_Orf9b.fasta,4,-,-1,2881,3663,260,58.95,16.9576
158378_MAC-SARS-CoV-2_Orf9b.fasta,5,-,-2,1503,2054,183,55.55,13.5624
158378_MAC-SARS-CoV-2_Orf9b.fasta,6,-,-1,799,1203,134,63.02,18.2347
158378_MAC-SARS-CoV-2_Orf9b.fasta,7,+,3,540,851,103,47.39,15.4063
158378_MAC-SARS-CoV-2_Orf9b.fasta,8,+,1,2566,2832,88,52.11,13.6498
158378_MAC-SARS-CoV-2_Orf9b.fasta,9,+,1,5521,5787,88,51.15,13.7315
158446_pDONR221-TMPRSS4.fasta,1,+,2,641,1987,448,61.39,9.8699
158446_pDONR221-TMPRSS4.fasta,2,+,2,2258,3067,269,62.06,12.4787
158446_pDONR221-TMPRSS4.fasta,3,-,-1,1105,1881,258,54.00,17.5486
158920_JGI_018101.fasta,1,+,1,3115,4200,361,64.86,11.6984
158920_JGI_018101.fasta,2,-,-3,1559,2518,319,71.39,8.2396
158920_JGI_018101.fasta,3,-,-3,4922,5737,271,61.77,12.5159
158920_JGI_018101.fasta,4,-,-2,2391,2891,166,58.44,14.4526
158920_JGI_018101.fasta,5,+,2,782,1150,122,61.17,18.4342
158920_JGI_018101.fasta,6,-,-1,1147,1503,118,59.51,14.2362
158920_JGI_018101.fasta,7,-,-1,3445,3798,117,65.36,18.6007
158920_JGI_018101.fasta,8,+,1,2680,2943,87,49.50,15.4120
158920_JGI_018101.fasta,9,-,-2,1539,1802,87,57.03,15.7331
158920_JGI_018101.fasta,10,+,1,1525,1776,83,54.42,16.2010
159363_pCAGGS-SARS2-S-FKO_NC-flag_.fasta,1,+,3,1746,5621,1291,61.55,15.6492
159363_pCAGGS-SARS2-S-FKO_NC-flag_.fasta,2,-,-3,7633,8493,286,58.16,9.9643
159363_pCAGGS-SARS2-S-FKO_NC-flag_.fasta,3,-,-2,743,1351,202,48.51,9.5629
159363_pCAGGS-SARS2-S-FKO_NC-flag_.fasta,4,+,3,294,737,147,56.28,11.0651
159363_pCAGGS-SARS2-S-FKO_NC-flag_.fasta,5,+,1,1654,1956,100,52.26,16.3043
159363_pCAGGS-SARS2-S-FKO_NC-flag_.fasta,6,-,-1,3357,3644,95,59.67,18.0738
159363_pCAGGS-SARS2-S-FKO_NC-flag_.fasta,7,+,1,5017,5286,89,50.48,16.3915
159363_pCAGGS-SARS2-S-FKO_NC-flag_.fasta,8,+,2,7763,8029,88,51.15,13.7315
159583_psiCHECK2-2A-3xFLAG-XBP1u_pause-2A.fasta,1,+,1,706,3609,967,66.13,8.7601
159583_psiCHECK2-2A-3xFLAG-XBP1u_pause-2A.fasta,2,-,-2,1879,2952,357,57.04,13.4110
159583_psiCHECK2-2A-3xFLAG-XBP1u_pause-2A.fasta,3,-,-2,976,1851,291,50.27,14.2593
159583_psiCHECK2-2A-3xFLAG-XBP1u_pause-2A.fasta,4,+,1,4012,4872,286,58.16,9.9643
159583_psiCHECK2-2A-3xFLAG-XBP1u_pause-2A.fasta,5,-,-3,4476,4742,88,51.15,13.7315
160455_pCY_gRNA_hPAX7-Pro_C4.fasta,1,-,-1,2210,3004,264,62.22,10.2824
160455_pCY_gRNA_hPAX7-Pro_C4.fasta,2,-,-1,1601,2185,194,52.93,11.0258
160455_pCY_gRNA_hPAX7-Pro_C4.fasta,3,+,2,2162,2695,177,65.63,18.7528
160455_pCY_gRNA_hPAX7-Pro_C4.fasta,4,-,-2,2446,2832,128,53.40,17.0114
160455_pCY_gRNA_hPAX7-Pro_C4.fasta,5,-,-2,1630,2004,124,69.58,10.5156
160455_pCY_gRNA_hPAX7-Pro_C4.fasta,6,+,2,1724,2032,102,62.95,14.4181
160455_pCY_gRNA_hPAX7-Pro_C4.fasta,7,-,-2,3559,3858,99,50.72,17.7973
160994_pWPXL-p150-PIP2_.fasta,1,+,2,3533,7030,1165,56.54,14.0742
160994_pWPXL-p150-PIP2_.fasta,2,+,1,8980,9840,286,58.16,9.9643
160994_pWPXL-p150-PIP2_.fasta,3,+,2,1178,2035,285,49.73,15.0903
160994_pWPXL-p150-PIP2_.fasta,4,-,-1,4081,4884,267,52.46,9.3266
160994_pWPXL-p150-PIP2_.fasta,5,-,-1,2443,3063,206,54.55,15.6629
160994_pWPXL-p150-PIP2_.fasta,6,+,2,7169,7729,186,58.42,16.3703
160994_pWPXL-p150-PIP2_.fasta,7,-,-3,7166,7669,167,52.54,15.6578
160994_pWPXL-p150-PIP2_.fasta,8,-,-1,5239,5715,158,53.21,12.2684
160994_pWPXL-p150-PIP2_.fasta,9,+,2,12452,12925,157,53.64,14.9766
160994_pWPXL-p150-PIP2_.fasta,10,+,1,2701,3138,145,57.05,14.3838
160994_pWPXL-p150-PIP2_.fasta,11,-,-2,11505,11924,139,66.92,18.8957
160994_pWPXL-p150-PIP2_.fasta,12,+,1,11923,12306,127,70.61,18.7972
160994_pWPXL-p150-PIP2_.fasta,13,-,-1,1093,1473,126,50.44,14.6167
160994_pWPXL-p150-PIP2_.fasta,14,+,3,11457,11831,124,79.41,13.6013
160994_pWPXL-p150-PIP2_.fasta,15,+,3,8277,8624,115,61.72,9.0237
160994_pWPXL-p150-PIP2_.fasta,16,-,-2,5193,5528,111,48.61,12.6962
160994_pWPXL-p150-PIP2_.fasta,17,-,-2,8193,8504,103,65.72,15.8490
160994_pWPXL-p150-PIP2_.fasta,18,+,3,7182,7478,98,48.63,13.4604
160994_pWPXL-p150-PIP2_.fasta,19,+,1,11611,11892,93,53.15,16.5957
160994_pWPXL-p150-PIP2_.fasta,20,-,-2,9444,9710,88,51.15,13.7315
160994_pWPXL-p150-PIP2_.fasta,21,-,-1,4933,5196,87,53.50,16.5264
160994_pWPXL-p150-PIP2_.fasta,22,-,-1,3766,4020,84,48.55,15.1231
161209_pDONR221-SLC25A53_STOP.fasta,1,-,-3,581,1639,352,60.24,15.5765
161209_pDONR221-SLC25A53_STOP.fasta,2,+,2,641,1597,318,66.09,11.5314
161209_pDONR221-SLC25A53_STOP.fasta,3,+,2,1868,2677,269,62.06,12.4787
161209_pDONR221-SLC25A53_STOP.fasta,4,-,-1,394,792,132,62.95,17.9267
161219_pDONR221-SLC25A38_STOP.fasta,1,-,-1,13,1062,349,61.25,15.4462
161219_pDONR221-SLC25A38_STOP.fasta,2,+,1,73,1020,315,65.07,8.8716
161219_pDONR221-SLC25A38_STOP.fasta,3,+,1,1291,2100,269,62.06,12.4787
161429_pDONR221-SLC25A19_STOP.fasta,1,-,-1,13,1110,365,60.24,15.0737
161429_pDONR221-SLC25A19_STOP.fasta,2,+,1,73,1068,331,64.58,8.0560
161429_pDONR221-SLC25A19_STOP.fasta,3,+,1,1339,2148,269,62.06,12.4787
161429_pDONR221-SLC25A19_STOP.fasta,4,-,-2,690,1001,103,45.71,16.1143
161471_pDONR221-SVOP_STOP.fasta,1,-,-3,581,2362,593,60.60,14.7367
161471_pDONR221-SVOP_STOP.fasta,2,+,2,641,2320,559,66.30,9.4199
161471_pDONR221-SVOP_STOP.fasta,3,+,2,2591,3400,269,62.06,12.4787
161471_pDONR221-SVOP_STOP.fasta,4,-,-1,394,879,161,60.47,15.7257
161471_pDONR221-SVOP_STOP.fasta,5,-,-1,1159,1560,133,54.08,16.3092
161471_pDONR221-SVOP_STOP.fasta,6,+,1,2161,2409,82,45.86,15.6248
162380_pGP-AAV-CAG-FLEX-jGCaMP8s-WPRE.fasta,1,-,-1,1317,2585,422,66.02,11.4739
162380_pGP-AAV-CAG-FLEX-jGCaMP8s-WPRE.fasta,2,-,-2,4820,5680,286,58.16,9.9643
162380_pGP-AAV-CAG-FLEX-jGCaMP8s-WPRE.fasta,3,+,3,2871,3458,195,55.92,16.1829
162380_pGP-AAV-CAG-FLEX-jGCaMP8s-WPRE.fasta,4,+,1,2884,3411,175,50.32,14.2849
162380_pGP-AAV-CAG-FLEX-jGCaMP8s-WPRE.fasta,5,+,3,393,836,147,55.79,10.8473
162380_pGP-AAV-CAG-FLEX-jGCaMP8s-WPRE.fasta,6,-,-1,705,1094,129,55.10,11.9032
162380_pGP-AAV-CAG-FLEX-jGCaMP8s-WPRE.fasta,7,+,1,1612,1884,90,51.73,13.2093
162380_pGP-AAV-CAG-FLEX-jGCaMP8s-WPRE.fasta,8,+,3,4950,5216,88,51.15,13.7315
162380_pGP-AAV-CAG-FLEX-jGCaMP8s-WPRE.fasta,9,+,1,3709,3960,83,54.21,14.1995
162450_pJYDN.fasta,1,+,2,1961,2776,271,61.52,12.5159
162450_pJYDN.fasta,2,+,2,4490,5170,226,58.68,13.0256
162450_pJYDN.fasta,3,-,-3,201,875,224,57.37,9.6278
162450_pJYDN.fasta,4,-,-1,344,625,93,57.71,18.2478
163590_pCAG-Bmp6.fasta,1,+,3,1479,3260,593,60.45,14.5222
163590_pCAG-Bmp6.fasta,2,-,-3,5333,6193,286,58.16,9.9643
163590_pCAG-Bmp6.fasta,3,-,-2,1662,2411,249,54.40,12.8871
163590_pCAG-Bmp6.fasta,4,-,-2,732,1340,202,48.51,9.5629
163590_pCAG-Bmp6.fasta,5,+,3,294,722,142,50.79,10.3188
163590_pCAG-Bmp6.fasta,6,-,-2,2940,3257,105,63.45,17.8493
163590_pCAG-Bmp6.fasta,7,-,-2,1347,1646,99,45.81,11.1705
163590_pCAG-Bmp6.fasta,8,+,3,5463,5729,88,51.15,13.7315
163655_SFS-GFP.fasta,1,+,3,624,2612,662,62.51,17.4553
163655_SFS-GFP.fasta,2,+,2,3842,4636,264,62.22,10.2824
163655_SFS-GFP.fasta,3,-,-1,4151,4687,178,64.35,18.3483
163655_SFS-GFP.fasta,4,+,1,4657,5106,149,54.55,15.5003
163655_SFS-GFP.fasta,5,+,3,4014,4400,128,53.40,17.0114
164170_pAT-mWasabi-G.fasta,1,+,1,3724,4584,286,58.16,9.9643
164170_pAT-mWasabi-G.fasta,2,+,3,639,1475,278,61.98,14.4554
164170_pAT-mWasabi-G.fasta,3,+,1,1621,2232,203,56.49,15.9089
164170_pAT-mWasabi-G.fasta,4,+,2,1634,2167,177,49.12,14.2121
164170_pAT-mWasabi-G.fasta,5,+,2,2465,2905,146,57.92,16.2673
164170_pAT-mWasabi-G.fasta,6,-,-2,2515,2862,115,48.77,16.0249
164170_pAT-mWasabi-G.fasta,7,-,-3,4188,4454,88,51.15,13.7315
164227_pSC201plus.fasta,1,+,3,1638,2576,312,71.02,10.6489
164227_pSC201plus.fasta,2,+,2,818,1654,278,69.18,9.4646
164227_pSC201plus.fasta,3,-,-1,3432,4163,243,55.24,11.4250
164227_pSC201plus.fasta,4,-,-2,4865,5332,155,62.43,13.0269
164227_pSC201plus.fasta,5,-,-2,3563,4030,155,53.48,9.7373
164227_pSC201plus.fasta,6,+,1,4531,4902,123,65.79,10.4441
164227_pSC201plus.fasta,7,-,-1,2079,2444,121,64.18,16.9314
164227_pSC201plus.fasta,8,+,3,1065,1382,105,58.52,17.3350
164227_pSC201plus.fasta,9,-,-1,2454,2720,88,62.66,17.7497
164227_pSC201plus.fasta,10,+,2,3539,3793,84,68.33,15.3949
164519_pB-Halo_IRES-eGFP.fasta,1,+,3,1581,2564,327,75.41,9.9947
164519_pB-Halo_IRES-eGFP.fasta,2,-,-2,4784,5665,293,59.65,10.5801
164519_pB-Halo_IRES-eGFP.fasta,3,-,-2,12479,13339,286,58.16,9.9643
164519_pB-Halo_IRES-eGFP.fasta,4,+,3,9309,10103,264,61.93,10.2824
164519_pB-Halo_IRES-eGFP.fasta,5,+,1,7993,8739,248,58.57,7.7851
164519_pB-Halo_IRES-eGFP.fasta,6,+,2,4871,5602,243,70.31,17.2873
164519_pB-Halo_IRES-eGFP.fasta,7,+,2,2762,3421,219,71.12,15.4520
164519_pB-Halo_IRES-eGFP.fasta,8,-,-1,1563,2144,193,68.90,17.7081
164519_pB-Halo_IRES-eGFP.fasta,9,+,1,7354,7830,158,53.64,14.3092
164519_pB-Halo_IRES-eGFP.fasta,10,-,-2,8570,8989,139,52.03,13.3455
164519_pB-Halo_IRES-eGFP.fasta,11,+,1,9481,9867,128,53.40,17.0114
164519_pB-Halo_IRES-eGFP.fasta,12,+,3,7332,7712,126,50.32,15.1308
164519_pB-Halo_IRES-eGFP.fasta,13,+,1,3784,4089,101,72.38,17.1799
164519_pB-Halo_IRES-eGFP.fasta,14,+,2,8150,8452,100,52.73,16.2643
164519_pB-Halo_IRES-eGFP.fasta,15,-,-1,8445,8726,93,46.31,6.0714
164519_pB-Halo_IRES-eGFP.fasta,16,+,3,12609,12875,88,51.15,13.7315
164519_pB-Halo_IRES-eGFP.fasta,17,+,1,11041,11295,84,56.60,19.0375
164519_pB-Halo_IRES-eGFP.fasta,18,-,-1,9618,9872,84,65.18,19.4557
164519_pB-Halo_IRES-eGFP.fasta,19,-,-3,7486,7734,82,50.34,15.4461
165870_pmCherry-NT-Tagging.fasta,1,-,-2,2287,3201,304,54.01,12.3246
165870_pmCherry-NT-Tagging.fasta,2,+,3,3306,4193,295,63.73,10.1147
165870_pmCherry-NT-Tagging.fasta,3,+,3,903,1718,271,61.36,12.5159
165870_pmCherry-NT-Tagging.fasta,4,+,1,2524,3273,249,66.58,16.4647
165870_pmCherry-NT-Tagging.fasta,5,-,-3,2301,2591,96,54.57,18.0133
165870_pmCherry-NT-Tagging.fasta,6,-,-1,3797,4060,87,55.22,13.9417
166698_pLSB-NAT.fasta,1,+,2,2585,6973,1462,54.14,15.0051
166698_pLSB-NAT.fasta,2,-,-3,1074,1934,286,58.33,9.9643
166698_pLSB-NAT.fasta,3,+,1,10486,11202,238,79.11,16.6121
166698_pLSB-NAT.fasta,4,-,-2,10462,11178,238,66.09,16.4311
166698_pLSB-NAT.fasta,5,+,1,9049,9621,190,64.88,8.9123
166698_pLSB-NAT.fasta,6,-,-2,5947,6339,130,50.37,15.0775
166698_pLSB-NAT.fasta,7,-,-2,4534,4914,126,53.24,14.6008
166698_pLSB-NAT.fasta,8,+,2,9788,10129,113,53.27,17.1069
166698_pLSB-NAT.fasta,9,-,-3,9075,9380,101,56.30,11.9909
166698_pLSB-NAT.fasta,10,+,3,8625,8915,96,50.20,17.4278
166698_pLSB-NAT.fasta,11,-,-2,3514,3795,93,51.75,15.6488
166698_pLSB-NAT.fasta,12,-,-1,2972,3244,90,54.92,16.7344
166698_pLSB-NAT.fasta,13,+,1,1204,1470,88,51.46,13.6856
166847_pRS406_ATG1-ATG7-3_UTR.fasta,1,+,2,1295,3988,897,53.73,11.7653
166847_pRS406_ATG1-ATG7-3_UTR.fasta,2,+,3,6717,7577,286,58.16,9.9643
166847_pRS406_ATG1-ATG7-3_UTR.fasta,3,-,-1,5304,6107,267,54.38,14.9125
166847_pRS406_ATG1-ATG7-3_UTR.fasta,4,+,1,5596,6072,158,51.29,17.1440
166847_pRS406_ATG1-ATG7-3_UTR.fasta,5,-,-2,7181,7447,88,51.15,13.7315
167905_pSB700_lenti_gRNA_EBFP2.fasta,1,+,2,941,1882,313,66.33,15.7159
167905_pSB700_lenti_gRNA_EBFP2.fasta,2,-,-2,4624,5484,286,58.16,9.9643
167905_pSB700_lenti_gRNA_EBFP2.fasta,3,+,3,7119,7970,283,50.10,15.0496
167905_pSB700_lenti_gRNA_EBFP2.fasta,4,-,-1,194,802,202,48.51,9.5629
167905_pSB700_lenti_gRNA_EBFP2.fasta,5,+,1,1996,2523,175,58.36,15.9902
167905_pSB700_lenti_gRNA_EBFP2.fasta,6,-,-1,6953,7414,153,47.98,15.3680
167905_pSB700_lenti_gRNA_EBFP2.fasta,7,-,-1,809,1108,99,45.81,11.1705
167905_pSB700_lenti_gRNA_EBFP2.fasta,8,+,2,2009,2305,98,48.63,13.4604
167905_pSB700_lenti_gRNA_EBFP2.fasta,9,+,2,4754,5020,88,51.15,13.7315
167999_AP-VAMP1_X_.fasta,1,+,3,1347,4556,1069,65.52,16.7956
167999_AP-VAMP1_X_.fasta,2,-,-1,4653,6776,707,62.96,11.3179
167999_AP-VAMP1_X_.fasta,3,-,-2,6776,8050,424,62.54,11.1553
167999_AP-VAMP1_X_.fasta,4,+,3,9084,10034,316,54.23,15.2362
167999_AP-VAMP1_X_.fasta,5,+,2,206,1066,286,57.76,9.9445
167999_AP-VAMP1_X_.fasta,6,-,-1,1662,1985,107,61.47,15.6911
167999_AP-VAMP1_X_.fasta,7,-,-2,2837,3145,102,53.83,15.2052
167999_AP-VAMP1_X_.fasta,8,+,1,1717,2001,94,54.07,12.7538
167999_AP-VAMP1_X_.fasta,9,-,-3,7183,7467,94,54.39,9.3411
167999_AP-VAMP1_X_.fasta,10,-,-1,3801,4082,93,60.99,16.0604
167999_AP-VAMP1_X_.fasta,11,-,-3,670,936,88,51.15,13.7315
167999_AP-VAMP1_X_.fasta,12,-,-3,7552,7797,81,39.28,7.5028
169305_SIN40C.SFFV.GFP.miR-ctrl.fasta,1,+,2,5405,6265,286,58.16,9.9643
169305_SIN40C.SFFV.GFP.miR-ctrl.fasta,2,+,2,881,1645,254,52.11,15.5725
169305_SIN40C.SFFV.GFP.miR-ctrl.fasta,3,+,3,2271,2990,239,70.33,17.2754
169305_SIN40C.SFFV.GFP.miR-ctrl.fasta,4,+,1,3448,3978,176,49.19,14.2686
169305_SIN40C.SFFV.GFP.miR-ctrl.fasta,5,+,3,3435,3944,169,57.88,15.6274
169305_SIN40C.SFFV.GFP.miR-ctrl.fasta,6,-,-3,796,1176,126,50.44,14.6167
169305_SIN40C.SFFV.GFP.miR-ctrl.fasta,7,-,-3,1804,2088,94,59.15,8.7954
169305_SIN40C.SFFV.GFP.miR-ctrl.fasta,8,+,2,1658,1927,89,46.22,17.3545
169305_SIN40C.SFFV.GFP.miR-ctrl.fasta,9,-,-3,5869,6135,88,51.15,13.7315
169305_SIN40C.SFFV.GFP.miR-ctrl.fasta,10,+,1,1873,2124,83,54.17,10.4355
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,1,+,3,2622,8486,1954,68.64,14.7773
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,2,-,-1,2595,8156,1853,61.96,12.0779
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,3,+,2,1181,2209,342,49.95,15.8676
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,4,+,2,10391,11251,286,58.16,9.9643
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,5,+,2,8627,9301,224,48.93,14.8778
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,6,+,1,8614,9141,175,57.37,15.8719
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,7,+,3,13863,14336,157,53.64,14.9766
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,8,-,-3,1015,1476,153,47.98,15.3680
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,9,-,-2,4535,4984,149,56.12,14.3609
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,10,-,-3,12916,13335,139,66.92,18.8957
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,11,+,2,13334,13717,127,70.61,18.7972
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,12,+,1,12868,13242,124,79.41,13.6013
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,13,+,1,9688,10035,115,61.72,9.0237
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,14,-,-3,9604,9915,103,65.72,15.8490
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,15,-,-2,3971,4264,97,54.95,14.9341
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,16,-,-2,2459,2749,96,55.79,17.4557
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,17,+,1,2206,2487,93,44.05,2.2155
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,18,+,2,13022,13303,93,53.15,16.5957
169451_pHR-TRE3G-dCas9-EGFP-HaloTag.fasta,19,-,-3,10855,11121,88,51.15,13.7315
169799_pBS-KLF7-200-GFPfr1.fasta,1,-,-1,2413,3273,286,58.16,9.9643
169799_pBS-KLF7-200-GFPfr1.fasta,2,-,-1,742,1089,115,47.24,14.2434
169799_pBS-KLF7-200-GFPfr1.fasta,3,+,2,815,1105,96,51.21,14.2776
169799_pBS-KLF7-200-GFPfr1.fasta,4,+,2,2543,2809,88,51.15,13.7315
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,1,+,1,3970,5625,551,59.45,10.2303
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,2,+,1,1558,2445,295,51.45,15.0690
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,3,-,-2,9077,9937,286,58.16,9.9643
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,4,-,-3,4510,5358,282,58.16,17.1370
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,5,-,-1,2991,3611,206,54.55,15.6629
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,6,+,3,3249,3686,145,57.05,14.3838
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,7,-,-1,1473,1853,126,50.44,14.6167
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,8,+,3,7242,7616,124,69.58,10.5156
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,9,-,-2,7235,7522,95,63.14,14.2093
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,10,+,2,6308,6574,88,52.11,13.6498
170237_LV_EF1a_KRAS_G12V_-P2A-Hygro_Barcode.fasta,11,+,3,9207,9473,88,51.15,13.7315
170419_pBEL1870.fasta,1,+,1,2425,5064,879,72.00,11.7839
170419_pBEL1870.fasta,2,+,3,1179,2462,427,66.13,14.0882
170419_pBEL1870.fasta,3,+,2,5426,6286,286,58.16,9.8572
170419_pBEL1870.fasta,4,+,1,622,990,122,61.17,18.4342
170419_pBEL1870.fasta,5,-,-3,3472,3753,93,69.84,17.2921
